frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11784,47,-1,-1,556.2,283.9,18.7,15.8
11785,47,-1,-1,555.7,282.0,18.7,16.5
11786,47,-1,-1,555.2,284.2,16.7,13.6
11787,47,-1,-1,555.1,283.3,17.3,14.8
11788,47,-1,-1,555.6,280.4,19.5,19.0
11789,47,-1,-1,555.4,279.0,20.4,20.6
11790,47,-1,-1,555.6,278.6,19.6,20.3
11791,47,-1,-1,555.0,277.9,20.5,20.4
11792,47,-1,-1,554.5,277.7,21.8,20.6
11793,47,-1,-1,553.6,278.1,22.2,21.5
11794,47,-1,-1,552.8,280.0,22.1,20.0
11795,47,-1,-1,551.2,275.0,25.1,23.8
11796,47,-1,-1,552.0,277.9,22.2,20.7
11797,47,-1,-1,551.4,279.1,22.5,19.5
11798,47,-1,-1,552.0,276.5,22.8,22.5
11799,47,-1,-1,550.2,278.8,24.6,21.1
11800,47,-1,-1,550.0,279.0,23.5,20.8
11801,47,-1,-1,549.5,278.2,23.9,20.5
11802,47,-1,-1,549.4,276.0,25.5,22.4
11803,47,-1,-1,549.6,276.8,23.8,20.8
11804,47,-1,-1,545.6,275.7,28.2,24.6
11805,47,-1,-1,546.5,273.6,28.9,25.1
11806,47,-1,-1,550.9,276.2,23.3,16.8
11807,47,-1,-1,544.4,276.5,29.0,22.6
11808,47,-1,-1,543.4,276.4,30.1,23.2
11809,47,-1,-1,541.7,276.7,31.5,23.3
11810,47,-1,-1,542.6,276.5,29.6,22.6
11811,47,-1,-1,544.5,276.3,26.3,20.6
11812,47,-1,-1,540.7,275.9,29.6,22.6
11813,47,-1,-1,540.3,274.9,28.9,24.5
11814,47,-1,-1,539.3,274.3,29.1,25.1
11815,47,-1,-1,538.5,276.5,29.0,23.0
11816,47,-1,-1,536.3,276.3,29.1,23.8
11817,47,-1,-1,535.3,276.0,30.6,23.4
11818,47,-1,-1,533.5,276.5,30.8,22.5
11819,47,-1,-1,531.6,276.0,32.3,23.2
11820,47,-1,-1,532.4,276.7,30.9,23.3
11821,47,-1,-1,530.7,276.9,31.9,22.9
11822,47,-1,-1,529.2,276.2,32.2,24.2
11823,47,-1,-1,528.6,275.6,30.9,24.1
11824,47,-1,-1,527.8,274.7,31.1,24.4
11825,47,-1,-1,525.9,275.4,32.2,23.8
11826,47,-1,-1,525.7,274.8,31.1,24.2
11827,47,-1,-1,522.2,275.5,33.3,24.0
11828,47,-1,-1,521.2,275.9,32.3,23.7
11829,47,-1,-1,518.0,275.4,34.3,24.2
11830,47,-1,-1,515.9,273.3,36.5,26.2
11831,47,-1,-1,513.9,273.7,36.6,26.8
11832,47,-1,-1,511.5,273.0,37.8,26.7
11833,47,-1,-1,508.4,272.2,39.0,27.1
11834,47,-1,-1,505.2,271.4,40.2,27.6
11835,47,-1,-1,502.1,270.6,41.4,28.0
11836,47,-1,-1,497.0,269.4,41.4,28.0
11837,47,-1,-1,491.9,268.2,41.3,27.9
11838,47,-1,-1,486.8,267.1,41.2,27.9
11839,47,-1,-1,481.7,265.9,41.2,27.9
11840,47,-1,-1,476.7,264.7,41.2,27.8
11841,47,-1,-1,471.6,263.5,41.1,27.8
11842,47,-1,-1,466.5,262.3,41.0,27.8
11843,47,-1,-1,461.4,261.1,41.0,27.7
11844,47,-1,-1,456.3,260.0,41.0,27.7
11845,47,-1,-1,451.2,258.8,40.9,27.6
11846,47,-1,-1,446.1,257.6,40.8,27.6
11847,47,-1,-1,441.0,256.4,40.8,27.6
11848,47,-1,-1,436.0,255.2,40.8,27.5
11849,47,-1,-1,430.9,254.0,40.7,27.5
11850,47,-1,-1,425.8,252.9,40.6,27.5
11851,47,-1,-1,420.7,251.7,40.6,27.4
11852,47,-1,-1,415.6,250.5,40.6,27.4
11853,47,-1,-1,410.5,249.3,40.5,27.4
11854,47,-1,-1,405.4,248.1,40.4,27.3
11855,47,-1,-1,400.3,247.0,40.4,27.3
11856,47,-1,-1,395.2,245.8,40.4,27.3
11857,47,-1,-1,390.2,244.6,40.3,27.2
11858,47,-1,-1,385.1,243.4,40.2,27.2
11859,47,-1,-1,380.0,242.2,40.2,27.2
11860,47,-1,-1,374.9,241.0,40.2,27.1
11861,47,-1,-1,369.8,239.9,40.1,27.1
11862,47,-1,-1,364.7,238.7,40.1,27.0
11863,47,-1,-1,359.6,237.5,40.0,27.0
11864,47,-1,-1,354.5,236.3,40.0,27.0
11865,47,-1,-1,349.5,235.1,39.9,26.9
11866,47,-1,-1,344.4,233.9,39.8,26.9
11867,47,-1,-1,339.3,232.8,39.8,26.9
11868,47,-1,-1,334.2,231.6,39.8,26.8
11869,47,-1,-1,329.1,230.4,39.7,26.8
11870,47,-1,-1,327.4,229.8,38.4,26.3
11871,47,-1,-1,325.6,229.2,37.0,25.7
11872,47,-1,-1,323.9,228.7,35.7,25.2
11873,47,-1,-1,322.2,228.1,34.3,24.7
11874,47,-1,-1,320.5,227.5,33.0,24.1
11875,47,-1,-1,318.7,226.9,31.6,23.6
11876,47,-1,-1,317.0,226.3,30.3,23.0
11877,47,-1,-1,315.3,225.7,28.9,22.5
11878,47,-1,-1,313.6,225.2,27.6,22.0
11879,47,-1,-1,311.8,224.6,26.2,21.4
11880,47,-1,-1,310.1,224.0,24.9,20.9
11881,47,-1,-1,308.0,222.2,25.0,21.6
11882,47,-1,-1,305.9,221.9,25.2,20.9
11883,47,-1,-1,305.2,222.2,23.5,19.5
11884,47,-1,-1,304.3,222.9,22.8,17.6
11885,47,-1,-1,302.6,222.3,23.0,17.6
11886,47,-1,-1,300.9,221.7,23.3,17.7
11887,47,-1,-1,299.8,220.7,22.9,17.7
11888,47,-1,-1,298.8,220.9,22.4,16.4
11889,47,-1,-1,298.1,220.9,21.5,15.7
11890,47,-1,-1,297.6,220.6,19.7,15.7
11891,47,-1,-1,295.5,218.6,20.5,16.3
11892,47,-1,-1,294.5,218.0,19.6,15.8
11893,47,-1,-1,293.7,219.0,19.2,14.3
11894,47,-1,-1,293.2,218.2,18.1,14.7
11895,47,-1,-1,293.2,218.1,17.1,13.8
11896,47,-1,-1,291.2,216.4,17.7,13.9
11897,47,-1,-1,289.3,215.5,18.6,14.1
11898,47,-1,-1,289.5,216.1,16.0,13.2
11899,47,-1,-1,287.6,215.6,18.5,13.7
11900,47,-1,-1,286.4,214.0,17.3,14.7
11901,47,-1,-1,285.9,212.3,17.5,15.5
11902,47,-1,-1,285.3,212.9,15.5,13.9
11903,47,-1,-1,284.4,213.5,15.5,12.5
11904,47,-1,-1,284.5,212.1,15.0,14.1
11905,47,-1,-1,283.6,211.6,14.9,14.1
11906,47,-1,-1,282.9,211.4,15.2,13.7
11907,47,-1,-1,281.2,214.2,12.4,9.3
11908,47,-1,-1,281.2,211.8,14.1,12.1
11909,47,-1,-1,281.1,212.3,13.5,11.2
11910,47,-1,-1,281.0,211.3,12.2,11.7
11911,47,-1,-1,280.5,210.8,12.3,12.2
11912,47,-1,-1,280.2,209.9,11.7,12.2
11913,47,-1,-1,278.8,210.1,11.5,10.9
11914,47,-1,-1,277.1,209.6,13.4,11.3
11915,47,-1,-1,276.9,209.9,12.8,11.2
11916,47,-1,-1,276.3,210.1,12.3,10.6
11917,47,-1,-1,274.9,209.4,12.2,10.4
11918,47,-1,-1,274.6,209.1,11.9,9.8
11919,47,-1,-1,274.0,208.3,12.2,10.6
11920,47,-1,-1,274.0,208.8,12.2,10.0
11921,47,-1,-1,272.9,209.0,12.4,10.2
11922,47,-1,-1,272.7,208.6,11.3,10.1
11923,47,-1,-1,272.1,206.9,11.7,11.1
11924,47,-1,-1,270.7,206.2,11.9,10.8
11925,47,-1,-1,269.9,206.1,11.8,10.6
11926,47,-1,-1,269.0,205.9,11.8,10.4
11927,47,-1,-1,268.2,205.8,11.7,10.2
11928,47,-1,-1,267.4,205.6,11.7,10.0
11929,47,-1,-1,266.6,205.5,11.6,9.8
11930,47,-1,-1,265.7,205.3,11.6,9.6
11931,47,-1,-1,264.9,205.2,11.5,9.4
11932,47,-1,-1,265.6,205.4,10.8,9.3
