frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11689,48,-1,-1,499.6,274.6,26.7,27.9
11690,48,-1,-1,495.1,274.2,30.2,27.2
11691,48,-1,-1,500.2,272.6,26.1,27.2
11692,48,-1,-1,500.8,274.6,25.3,26.7
11693,48,-1,-1,502.8,279.1,24.7,23.2
11694,48,-1,-1,502.4,277.1,24.3,25.4
11695,48,-1,-1,506.5,281.3,20.5,20.6
11696,48,-1,-1,504.9,277.8,21.4,23.9
11697,48,-1,-1,505.9,278.5,21.3,22.0
11698,48,-1,-1,505.7,281.0,21.5,20.1
11699,48,-1,-1,506.5,281.2,20.5,21.4
11700,48,-1,-1,503.7,282.8,22.9,19.4
11701,48,-1,-1,504.8,283.0,21.5,17.6
11702,48,-1,-1,503.4,279.9,23.2,21.1
11703,48,-1,-1,502.7,279.0,24.2,23.7
11704,48,-1,-1,504.1,280.3,23.2,21.9
11705,48,-1,-1,504.3,283.2,21.2,18.4
11706,48,-1,-1,504.5,280.4,22.5,21.6
11707,48,-1,-1,504.9,282.8,22.1,18.7
11708,48,-1,-1,505.8,281.3,21.3,19.5
11709,48,-1,-1,503.7,279.0,22.2,23.2
11710,48,-1,-1,504.3,281.7,21.2,21.3
11711,48,-1,-1,504.4,279.3,21.2,22.8
11712,48,-1,-1,503.8,281.1,20.3,19.0
11713,48,-1,-1,504.5,279.3,20.6,21.5
11714,48,-1,-1,506.6,280.1,21.7,22.3
11715,48,-1,-1,506.9,283.0,20.3,19.2
11716,48,-1,-1,508.0,283.0,19.6,18.3
11717,48,-1,-1,507.8,282.5,20.0,18.8
11718,48,-1,-1,507.9,285.1,19.4,16.1
11719,48,-1,-1,509.1,284.3,18.3,17.1
11720,48,-1,-1,510.2,280.1,18.3,22.0
11721,48,-1,-1,511.3,279.9,16.7,23.1
11722,48,-1,-1,507.9,279.5,21.1,22.4
11723,48,-1,-1,508.5,279.2,20.3,21.3
11724,48,-1,-1,507.3,280.2,19.3,21.6
11725,48,-1,-1,509.5,280.0,19.9,23.2
11726,48,-1,-1,509.7,279.4,20.1,23.2
11727,48,-1,-1,512.1,280.4,17.6,20.8
11728,48,-1,-1,510.0,279.4,25.3,21.7
11729,48,-1,-1,509.4,279.4,19.2,22.3
11730,48,-1,-1,509.6,283.2,19.0,18.6
11731,48,-1,-1,512.2,278.3,16.6,23.7
11732,48,-1,-1,510.6,278.8,22.0,24.1
11733,48,-1,-1,511.1,279.7,19.1,21.3
11734,48,-1,-1,511.9,277.8,17.7,22.6
11735,48,-1,-1,511.6,279.2,15.3,22.9
11736,48,-1,-1,510.9,279.2,19.9,24.3
11737,48,-1,-1,511.9,280.3,21.3,22.3
11738,48,-1,-1,511.4,279.7,21.9,21.4
11739,48,-1,-1,511.1,279.4,30.1,22.0
11740,48,-1,-1,512.0,280.2,16.4,22.0
11741,48,-1,-1,511.3,280.1,23.3,22.3
11742,48,-1,-1,511.4,279.6,20.6,22.9
11743,48,-1,-1,510.7,279.4,20.8,22.7
11744,48,-1,-1,511.8,278.3,19.1,22.8
11745,48,-1,-1,511.4,278.5,21.8,23.4
11746,48,-1,-1,511.1,278.7,24.5,23.9
11747,48,-1,-1,513.7,280.4,20.7,23.0
11748,48,-1,-1,512.0,280.0,32.3,22.0
11749,48,-1,-1,512.6,279.8,32.6,22.4
11750,48,-1,-1,513.2,279.6,33.0,22.8
11751,48,-1,-1,513.7,279.4,33.3,23.3
11752,48,-1,-1,514.3,279.2,33.6,23.7
11753,48,-1,-1,514.0,279.2,33.5,23.7
11754,48,-1,-1,513.7,279.1,33.5,23.7
11755,48,-1,-1,513.4,279.1,33.4,23.8
11756,48,-1,-1,513.2,279.1,33.3,23.8
11757,48,-1,-1,512.9,279.0,33.3,23.8
11758,48,-1,-1,512.6,279.0,33.2,23.8
11759,48,-1,-1,512.6,279.0,33.3,23.8
11760,48,-1,-1,512.6,279.0,33.3,23.8
11761,48,-1,-1,512.7,279.1,33.4,23.7
11762,48,-1,-1,512.7,279.1,33.4,23.7
11763,48,-1,-1,512.7,279.1,33.5,23.7
11764,48,-1,-1,512.7,279.1,33.6,23.7
11765,48,-1,-1,512.7,279.1,33.6,23.7
11766,48,-1,-1,512.8,279.2,33.7,23.6
11767,48,-1,-1,512.8,279.2,33.7,23.6
11768,48,-1,-1,512.8,279.2,33.8,23.6
11769,48,-1,-1,519.9,277.4,34.6,24.0
11770,48,-1,-1,527.0,275.5,35.5,24.4
11771,48,-1,-1,531.9,274.9,32.4,23.5
11772,48,-1,-1,534.3,275.2,32.6,23.2
11773,48,-1,-1,536.6,275.5,32.9,23.0
11774,48,-1,-1,539.0,275.8,33.2,22.8
11775,48,-1,-1,541.4,276.1,33.4,22.5
11776,48,-1,-1,541.6,275.6,33.1,23.1
11777,48,-1,-1,541.1,275.6,33.0,23.7
11778,48,-1,-1,547.2,279.1,12.1,20.8
11779,48,-1,-1,554.1,284.8,19.1,15.7
11780,48,-1,-1,557.8,280.3,17.7,17.7
11781,48,-1,-1,557.8,278.4,17.4,19.1
11782,48,-1,-1,558.3,278.2,16.8,18.9
11783,48,-1,-1,557.7,278.0,18.2,20.3
11784,48,-1,-1,558.0,278.1,18.0,20.7
11785,48,-1,-1,557.7,276.0,19.3,22.3
11786,48,-1,-1,557.6,276.2,18.4,21.1
11787,48,-1,-1,557.0,276.7,18.6,21.4
11788,48,-1,-1,556.9,277.2,19.6,21.7
11789,48,-1,-1,556.6,277.7,19.5,22.0
11790,48,-1,-1,556.9,276.3,19.7,22.9
11791,48,-1,-1,556.4,275.3,20.0,22.7
11792,48,-1,-1,557.5,276.8,18.6,12.7
11793,48,-1,-1,556.8,277.5,18.6,13.1
11794,48,-1,-1,556.0,278.2,18.6,13.5
11795,48,-1,-1,558.5,277.7,17.2,13.3
11796,48,-1,-1,558.0,277.6,17.5,13.6
11797,48,-1,-1,557.4,277.5,17.8,13.8
11798,48,-1,-1,556.9,277.4,18.1,14.1
11799,48,-1,-1,556.4,277.3,18.4,14.3
11800,48,-1,-1,555.9,277.2,18.7,14.6
11801,48,-1,-1,555.3,277.1,18.9,14.8
11802,48,-1,-1,554.8,277.0,19.2,15.1
11803,48,-1,-1,554.3,276.9,19.5,15.3
11804,48,-1,-1,553.8,276.8,19.8,15.6
11805,48,-1,-1,553.2,276.7,20.1,15.8
11806,48,-1,-1,552.7,276.6,20.4,16.1
11807,48,-1,-1,551.5,276.8,20.8,16.0
11808,48,-1,-1,550.3,276.9,21.2,15.8
11809,48,-1,-1,549.1,277.0,21.6,15.6
11810,48,-1,-1,547.9,277.2,22.0,15.5
11811,48,-1,-1,548.0,276.4,21.5,16.4
11812,48,-1,-1,548.2,275.6,21.0,17.2
11813,48,-1,-1,547.6,275.6,21.0,17.7
11814,48,-1,-1,547.0,275.7,21.0,18.2
11815,48,-1,-1,546.4,275.7,21.0,18.6
11816,48,-1,-1,545.8,275.8,21.0,19.1
11817,48,-1,-1,545.2,275.8,21.0,19.6
11818,48,-1,-1,540.5,276.4,24.6,20.4
11819,48,-1,-1,542.1,275.6,21.1,15.3
